sampledate,doyfrac,doy,year,yearfrac,genus,division,biomass
6/13/2016,0.449315068,165,2016,2016.449315,Notholca,Rotifer,0
6/13/2016,0.449315068,165,2016,2016.449315,Platyias,Rotifer,0
6/13/2016,0.449315068,165,2016,2016.449315,Pleuroxus,Rotifer,0
6/13/2016,0.449315068,165,2016,2016.449315,Polyarthra,Rotifer,0
6/13/2016,0.449315068,165,2016,2016.449315,Pompholyx,Rotifer,0
6/13/2016,0.449315068,165,2016,2016.449315,Proales,Rotifer,0
6/13/2016,0.449315068,165,2016,2016.449315,Pseudochydorus,Chydoridae,0
6/13/2016,0.449315068,165,2016,2016.449315,Synchaeta,Rotifer,0
6/13/2016,0.449315068,165,2016,2016.449315,Testudinella,Rotifer,0
6/13/2016,0.449315068,165,2016,2016.449315,Trichocerca,Rotifer,25.69420714
8/1/2016,0.583561644,214,2016,2016.583562,Alona,Chydoridae,0
8/1/2016,0.583561644,214,2016,2016.583562,Alonella,Chydoridae,0
8/1/2016,0.583561644,214,2016,2016.583562,Anuraeopsis,Rotifer,0
8/1/2016,0.583561644,214,2016,2016.583562,Ascomorpha,Rotifer,0.004300875
8/1/2016,0.583561644,214,2016,2016.583562,Asplanchna,Rotifer,0.155218642
8/1/2016,0.583561644,214,2016,2016.583562,Asplanchnopus,Rotifer,0.018701834
8/1/2016,0.583561644,214,2016,2016.583562,Bosmina,Bosmina,1.579144756
8/1/2016,0.583561644,214,2016,2016.583562,Brachionus,Rotifer,0
8/1/2016,0.583561644,214,2016,2016.583562,Camptocercus,Chydoridae,0
8/1/2016,0.583561644,214,2016,2016.583562,Calanoida,Calanoida,3.786081366
8/1/2016,0.583561644,214,2016,2016.583562,Ceriodaphnia,Ceriodaphnia,3.440485259
8/1/2016,0.583561644,214,2016,2016.583562,Chydorus,Chydoridae,1.796402016
8/1/2016,0.583561644,214,2016,2016.583562,Collotheca,Rotifer,0
8/1/2016,0.583561644,214,2016,2016.583562,Conochilus (Individual),Rotifer,0
8/1/2016,0.583561644,214,2016,2016.583562,Coulrella,Rotifer,0
8/1/2016,0.583561644,214,2016,2016.583562,Cyclopoida,Cyclopoida,0
8/1/2016,0.583561644,214,2016,2016.583562,Daphnia,Daphnia,9.088937918
8/1/2016,0.583561644,214,2016,2016.583562,Daphnia lumholtzi,Daphniid,0
8/1/2016,0.583561644,214,2016,2016.583562,Diaphanosoma,Diaphanosoma,0
8/1/2016,0.583561644,214,2016,2016.583562,Disparalona,Chydoridae,0
8/1/2016,0.583561644,214,2016,2016.583562,Euchlanis,Rotifer,0
8/1/2016,0.583561644,214,2016,2016.583562,Filinia,Rotifer,0.075006356
8/1/2016,0.583561644,214,2016,2016.583562,Gastropus,Rotifer,0
8/1/2016,0.583561644,214,2016,2016.583562,Hexarthra ,Rotifer,0
8/1/2016,0.583561644,214,2016,2016.583562,Kellicottia,Rotifer,0
8/1/2016,0.583561644,214,2016,2016.583562,Keratella cochlearis,Rotifer,0.06536502
8/1/2016,0.583561644,214,2016,2016.583562,Keratella quadrata,Rotifer,0
8/1/2016,0.583561644,214,2016,2016.583562,Lecane,Rotifer,0
8/1/2016,0.583561644,214,2016,2016.583562,Lepadella,Rotifer,0
8/1/2016,0.583561644,214,2016,2016.583562,Leptodora,Leptodora,0
8/1/2016,0.583561644,214,2016,2016.583562,Macrochaetus,Rotifer,0
8/1/2016,0.583561644,214,2016,2016.583562,Moina,Daphniid,0
8/1/2016,0.583561644,214,2016,2016.583562,Monostyla,Rotifer,0
8/1/2016,0.583561644,214,2016,2016.583562,Mytilina,Rotifer,0
8/1/2016,0.583561644,214,2016,2016.583562,Nauplii,Nauplii,1.26144861
8/1/2016,0.583561644,214,2016,2016.583562,Notholca,Rotifer,0
8/1/2016,0.583561644,214,2016,2016.583562,Platyias,Rotifer,0
8/1/2016,0.583561644,214,2016,2016.583562,Pleuroxus,Rotifer,0
8/1/2016,0.583561644,214,2016,2016.583562,Polyarthra,Rotifer,0
8/1/2016,0.583561644,214,2016,2016.583562,Pompholyx,Rotifer,0.006372286
8/1/2016,0.583561644,214,2016,2016.583562,Proales,Rotifer,0
8/1/2016,0.583561644,214,2016,2016.583562,Pseudochydorus,Chydoridae,0
8/1/2016,0.583561644,214,2016,2016.583562,Synchaeta,Rotifer,0
8/1/2016,0.583561644,214,2016,2016.583562,Testudinella,Rotifer,0
8/1/2016,0.583561644,214,2016,2016.583562,Trichocerca,Rotifer,0.267304034
8/1/2016,0.583561644,214,2016,2016.583562,Trichotria,Rotifer,0.507795068
9/13/2016,0.701369863,257,2016,2016.70137,Alona,Chydoridae,0
9/13/2016,0.701369863,257,2016,2016.70137,Alonella,Chydoridae,0
9/13/2016,0.701369863,257,2016,2016.70137,Anuraeopsis,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Ascomorpha,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Asplanchna,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Asplanchnopus,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Bosmina,Bosmina,0.936441461
9/13/2016,0.701369863,257,2016,2016.70137,Brachionus,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Camptocercus,Chydoridae,0
9/13/2016,0.701369863,257,2016,2016.70137,Calanoida,Calanoida,8.190875645
9/13/2016,0.701369863,257,2016,2016.70137,Ceriodaphnia,Ceriodaphnia,12.69800206
9/13/2016,0.701369863,257,2016,2016.70137,Chydorus,Chydoridae,0
9/13/2016,0.701369863,257,2016,2016.70137,Collotheca,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Conochilus (Individual),Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Coulrella,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Cyclopoida,Cyclopoida,0.562890438
9/13/2016,0.701369863,257,2016,2016.70137,Daphnia,Daphnia,10.62628472
9/13/2016,0.701369863,257,2016,2016.70137,Daphnia lumholtzi,Daphniid,0
9/13/2016,0.701369863,257,2016,2016.70137,Diaphanosoma,Diaphanosoma,0
9/13/2016,0.701369863,257,2016,2016.70137,Disparalona,Chydoridae,0
9/13/2016,0.701369863,257,2016,2016.70137,Euchlanis,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Filinia,Rotifer,0.068109765
9/13/2016,0.701369863,257,2016,2016.70137,Gastropus,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Hexarthra ,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Kellicottia,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Keratella cochlearis,Rotifer,0.10880569
9/13/2016,0.701369863,257,2016,2016.70137,Keratella quadrata,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Lecane,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Lepadella,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Leptodora,Leptodora,0
9/13/2016,0.701369863,257,2016,2016.70137,Macrochaetus,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Moina,Daphniid,0
9/13/2016,0.701369863,257,2016,2016.70137,Monostyla,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Mytilina,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Nauplii,Nauplii,0.430081829
9/13/2016,0.701369863,257,2016,2016.70137,Notholca,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Platyias,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Pleuroxus,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Polyarthra,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Pompholyx,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Proales,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Pseudochydorus,Chydoridae,0
9/13/2016,0.701369863,257,2016,2016.70137,Synchaeta,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Testudinella,Rotifer,0
9/13/2016,0.701369863,257,2016,2016.70137,Trichocerca,Rotifer,0.416001983
9/13/2016,0.701369863,257,2016,2016.70137,Trichotria,Rotifer,0
6/6/2017,0.42739726,157,2017,2017.427397,Alona,Chydoridae,0
6/6/2017,0.42739726,157,2017,2017.427397,Alonella,Chydoridae,0
6/6/2017,0.42739726,157,2017,2017.427397,Anuraeopsis,Rotifer,0
6/6/2017,0.42739726,157,2017,2017.427397,Ascomorpha,Rotifer,0
6/6/2017,0.42739726,157,2017,2017.427397,Asplanchna,Rotifer,0
6/6/2017,0.42739726,157,2017,2017.427397,Asplanchnopus,Rotifer,0
6/6/2017,0.42739726,157,2017,2017.427397,Bosmina,Bosmina,23.24673436
6/6/2017,0.42739726,157,2017,2017.427397,Brachionus,Rotifer,0
6/6/2017,0.42739726,157,2017,2017.427397,Camptocercus,Chydoridae,0
6/6/2017,0.42739726,157,2017,2017.427397,Calanoida,Calanoida,134.6932013
6/6/2017,0.42739726,157,2017,2017.427397,Ceriodaphnia,Ceriodaphnia,4.517889272
6/6/2017,0.42739726,157,2017,2017.427397,Chydorus,Chydoridae,45.62079934
6/6/2017,0.42739726,157,2017,2017.427397,Collotheca,Rotifer,0
6/6/2017,0.42739726,157,2017,2017.427397,Conochilus (Individual),Rotifer,0.311478854
6/6/2017,0.42739726,157,2017,2017.427397,Coulrella,Rotifer,0
6/6/2017,0.42739726,157,2017,2017.427397,Cyclopoida,Cyclopoida,27.96968737
6/6/2017,0.42739726,157,2017,2017.427397,Daphnia,Daphnia,45.51708144
6/6/2017,0.42739726,157,2017,2017.427397,Daphnia lumholtzi,Daphniid,0
6/6/2017,0.42739726,157,2017,2017.427397,Diaphanosoma,Diaphanosoma,0
6/6/2017,0.42739726,157,2017,2017.427397,Disparalona,Chydoridae,0
6/6/2017,0.42739726,157,2017,2017.427397,Euchlanis,Rotifer,0
6/6/2017,0.42739726,157,2017,2017.427397,Filinia,Rotifer,0
6/6/2017,0.42739726,157,2017,2017.427397,Gastropus,Rotifer,0
6/6/2017,0.42739726,157,2017,2017.427397,Hexarthra ,Rotifer,0
6/6/2017,0.42739726,157,2017,2017.427397,Kellicottia,Rotifer,0.004601658
6/6/2017,0.42739726,157,2017,2017.427397,Keratella cochlearis,Rotifer,0.034522747
6/6/2017,0.42739726,157,2017,2017.427397,Keratella quadrata,Rotifer,0.107479806
6/6/2017,0.42739726,157,2017,2017.427397,Lecane,Rotifer,0
6/6/2017,0.42739726,157,2017,2017.427397,Lepadella,Rotifer,0
6/6/2017,0.42739726,157,2017,2017.427397,Leptodora,Leptodora,0
6/6/2017,0.42739726,157,2017,2017.427397,Macrochaetus,Rotifer,0
6/6/2017,0.42739726,157,2017,2017.427397,Moina,Daphniid,0
6/6/2017,0.42739726,157,2017,2017.427397,Monostyla,Rotifer,0
6/6/2017,0.42739726,157,2017,2017.427397,Mytilina,Rotifer,0
6/6/2017,0.42739726,157,2017,2017.427397,Nauplii,Nauplii,5.469265727
6/6/2017,0.42739726,157,2017,2017.427397,Notholca,Rotifer,0
6/6/2017,0.42739726,157,2017,2017.427397,Platyias,Rotifer,0
6/6/2017,0.42739726,157,2017,2017.427397,Pleuroxus,Rotifer,0
6/6/2017,0.42739726,157,2017,2017.427397,Polyarthra,Rotifer,0.963344128
6/6/2017,0.42739726,157,2017,2017.427397,Pompholyx,Rotifer,0.073210803
6/6/2017,0.42739726,157,2017,2017.427397,Proales,Rotifer,0
6/6/2017,0.42739726,157,2017,2017.427397,Pseudochydorus,Chydoridae,0
6/6/2017,0.42739726,157,2017,2017.427397,Synchaeta,Rotifer,0
6/6/2017,0.42739726,157,2017,2017.427397,Testudinella,Rotifer,0
6/6/2017,0.42739726,157,2017,2017.427397,Trichocerca,Rotifer,9.612196533
6/6/2017,0.42739726,157,2017,2017.427397,Trichotria,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Alona,Chydoridae,0
7/25/2017,0.561643836,206,2017,2017.561644,Alonella,Chydoridae,0
7/25/2017,0.561643836,206,2017,2017.561644,Anuraeopsis,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Ascomorpha,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Asplanchna,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Asplanchnopus,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Bosmina,Bosmina,0.378868021
7/25/2017,0.561643836,206,2017,2017.561644,Brachionus,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Camptocercus,Chydoridae,0
7/25/2017,0.561643836,206,2017,2017.561644,Calanoida,Calanoida,7.139292576
7/25/2017,0.561643836,206,2017,2017.561644,Ceriodaphnia,Ceriodaphnia,0
7/25/2017,0.561643836,206,2017,2017.561644,Chydorus,Chydoridae,18.44967928
7/25/2017,0.561643836,206,2017,2017.561644,Collotheca,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Conochilus (Individual),Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Coulrella,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Cyclopoida,Cyclopoida,0.540011295
7/25/2017,0.561643836,206,2017,2017.561644,Daphnia,Daphnia,5.593268878
7/25/2017,0.561643836,206,2017,2017.561644,Daphnia lumholtzi,Daphniid,0
7/25/2017,0.561643836,206,2017,2017.561644,Diaphanosoma,Diaphanosoma,0.714252658
7/25/2017,0.561643836,206,2017,2017.561644,Disparalona,Chydoridae,0
7/25/2017,0.561643836,206,2017,2017.561644,Euchlanis,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Filinia,Rotifer,0.010447448
7/25/2017,0.561643836,206,2017,2017.561644,Gastropus,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Hexarthra ,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Kellicottia,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Keratella cochlearis,Rotifer,0.005668583
7/25/2017,0.561643836,206,2017,2017.561644,Keratella quadrata,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Lecane,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Lepadella,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Leptodora,Leptodora,0
7/25/2017,0.561643836,206,2017,2017.561644,Macrochaetus,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Moina,Daphniid,0
7/25/2017,0.561643836,206,2017,2017.561644,Monostyla,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Mytilina,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Nauplii,Nauplii,3.009764952
7/25/2017,0.561643836,206,2017,2017.561644,Notholca,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Platyias,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Pleuroxus,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Polyarthra,Rotifer,0.863225414
7/25/2017,0.561643836,206,2017,2017.561644,Pompholyx,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Proales,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Pseudochydorus,Chydoridae,0
7/25/2017,0.561643836,206,2017,2017.561644,Synchaeta,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Testudinella,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Trichocerca,Rotifer,0
7/25/2017,0.561643836,206,2017,2017.561644,Trichotria,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Alona,Chydoridae,0
8/29/2017,0.657534247,241,2017,2017.657534,Alonella,Chydoridae,0
8/29/2017,0.657534247,241,2017,2017.657534,Anuraeopsis,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Ascomorpha,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Asplanchna,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Asplanchnopus,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Bosmina,Bosmina,0
8/29/2017,0.657534247,241,2017,2017.657534,Brachionus,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Camptocercus,Chydoridae,0
8/29/2017,0.657534247,241,2017,2017.657534,Calanoida,Calanoida,80.62819838
8/29/2017,0.657534247,241,2017,2017.657534,Ceriodaphnia,Ceriodaphnia,5.787084959
8/29/2017,0.657534247,241,2017,2017.657534,Chydorus,Chydoridae,0.71965388
8/29/2017,0.657534247,241,2017,2017.657534,Collotheca,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Conochilus (Individual),Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Coulrella,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Cyclopoida,Cyclopoida,0
8/29/2017,0.657534247,241,2017,2017.657534,Daphnia,Daphnia,41.47802888
8/29/2017,0.657534247,241,2017,2017.657534,Daphnia lumholtzi,Daphniid,0
8/29/2017,0.657534247,241,2017,2017.657534,Diaphanosoma,Diaphanosoma,2.118053948
8/29/2017,0.657534247,241,2017,2017.657534,Disparalona,Chydoridae,0
8/29/2017,0.657534247,241,2017,2017.657534,Euchlanis,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Filinia,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Gastropus,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Hexarthra ,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Kellicottia,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Keratella cochlearis,Rotifer,0.046363326
8/29/2017,0.657534247,241,2017,2017.657534,Keratella quadrata,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Lecane,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Lepadella,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Leptodora,Leptodora,0
8/29/2017,0.657534247,241,2017,2017.657534,Macrochaetus,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Moina,Daphniid,0
8/29/2017,0.657534247,241,2017,2017.657534,Monostyla,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Mytilina,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Nauplii,Nauplii,0.608053049
8/29/2017,0.657534247,241,2017,2017.657534,Notholca,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Platyias,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Pleuroxus,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Polyarthra,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Pompholyx,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Proales,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Pseudochydorus,Chydoridae,0
8/29/2017,0.657534247,241,2017,2017.657534,Synchaeta,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Testudinella,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Trichocerca,Rotifer,0
8/29/2017,0.657534247,241,2017,2017.657534,Trichotria,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Alona,Chydoridae,0
6/5/2018,0.424657534,156,2018,2018.424658,Alonella,Chydoridae,0.430508863
6/5/2018,0.424657534,156,2018,2018.424658,Anuraeopsis,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Ascomorpha,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Asplanchna,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Asplanchnopus,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Bosmina,Bosmina,3.91796854
6/5/2018,0.424657534,156,2018,2018.424658,Brachionus,Rotifer,0.031969184
6/5/2018,0.424657534,156,2018,2018.424658,Camptocercus,Chydoridae,0
6/5/2018,0.424657534,156,2018,2018.424658,Calanoida,Calanoida,13.18893747
6/5/2018,0.424657534,156,2018,2018.424658,Ceriodaphnia,Ceriodaphnia,0
6/5/2018,0.424657534,156,2018,2018.424658,Chydorus,Chydoridae,3.823109697
6/5/2018,0.424657534,156,2018,2018.424658,Collotheca,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Conochilus (Individual),Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Coulrella,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Cyclopoida,Cyclopoida,19.90017272
6/5/2018,0.424657534,156,2018,2018.424658,Daphnia,Daphnia,67.89224216
6/5/2018,0.424657534,156,2018,2018.424658,Daphnia lumholtzi,Daphniid,0
6/5/2018,0.424657534,156,2018,2018.424658,Diaphanosoma,Diaphanosoma,0
6/5/2018,0.424657534,156,2018,2018.424658,Disparalona,Chydoridae,0
6/5/2018,0.424657534,156,2018,2018.424658,Euchlanis,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Filinia,Rotifer,0.070796506
6/5/2018,0.424657534,156,2018,2018.424658,Gastropus,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Hexarthra ,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Kellicottia,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Keratella cochlearis,Rotifer,0.103650307
6/5/2018,0.424657534,156,2018,2018.424658,Keratella quadrata,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Lecane,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Lepadella,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Leptodora,Leptodora,0
6/5/2018,0.424657534,156,2018,2018.424658,Macrochaetus,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Moina,Daphniid,0
6/5/2018,0.424657534,156,2018,2018.424658,Monostyla,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Mytilina,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Nauplii,Nauplii,3.068241142
6/5/2018,0.424657534,156,2018,2018.424658,Notholca,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Platyias,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Pleuroxus,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Polyarthra,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Pompholyx,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Proales,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Pseudochydorus,Chydoridae,0
6/5/2018,0.424657534,156,2018,2018.424658,Synchaeta,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Testudinella,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Trichocerca,Rotifer,0
6/5/2018,0.424657534,156,2018,2018.424658,Trichotria,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Alona,Chydoridae,0
7/25/2018,0.561643836,206,2018,2018.561644,Alonella,Chydoridae,0
7/25/2018,0.561643836,206,2018,2018.561644,Anuraeopsis,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Ascomorpha,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Asplanchna,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Asplanchnopus,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Bosmina,Bosmina,0
7/25/2018,0.561643836,206,2018,2018.561644,Brachionus,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Camptocercus,Chydoridae,0
7/25/2018,0.561643836,206,2018,2018.561644,Calanoida,Calanoida,22.43881967
7/25/2018,0.561643836,206,2018,2018.561644,Ceriodaphnia,Ceriodaphnia,3.236243295
7/25/2018,0.561643836,206,2018,2018.561644,Chydorus,Chydoridae,32.62700236
7/25/2018,0.561643836,206,2018,2018.561644,Collotheca,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Conochilus (Individual),Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Coulrella,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Cyclopoida,Cyclopoida,0
7/25/2018,0.561643836,206,2018,2018.561644,Daphnia,Daphnia,17.31094804
7/25/2018,0.561643836,206,2018,2018.561644,Daphnia lumholtzi,Daphniid,0
7/25/2018,0.561643836,206,2018,2018.561644,Diaphanosoma,Diaphanosoma,0
7/25/2018,0.561643836,206,2018,2018.561644,Disparalona,Chydoridae,0
7/25/2018,0.561643836,206,2018,2018.561644,Euchlanis,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Filinia,Rotifer,1.165725356
7/25/2018,0.561643836,206,2018,2018.561644,Gastropus,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Hexarthra ,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Kellicottia,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Keratella cochlearis,Rotifer,0.052861072
7/25/2018,0.561643836,206,2018,2018.561644,Keratella quadrata,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Lecane,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Lepadella,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Leptodora,Leptodora,0
7/25/2018,0.561643836,206,2018,2018.561644,Macrochaetus,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Moina,Daphniid,0
7/25/2018,0.561643836,206,2018,2018.561644,Monostyla,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Mytilina,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Nauplii,Nauplii,1.722408959
7/25/2018,0.561643836,206,2018,2018.561644,Notholca,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Platyias,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Pleuroxus,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Polyarthra,Rotifer,0.062808966
7/25/2018,0.561643836,206,2018,2018.561644,Pompholyx,Rotifer,0.030424759
7/25/2018,0.561643836,206,2018,2018.561644,Proales,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Pseudochydorus,Chydoridae,0
7/25/2018,0.561643836,206,2018,2018.561644,Synchaeta,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Testudinella,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Trichocerca,Rotifer,0
7/25/2018,0.561643836,206,2018,2018.561644,Trichotria,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Alona,Chydoridae,0
8/29/2018,0.657534247,241,2018,2018.657534,Alonella,Chydoridae,0
8/29/2018,0.657534247,241,2018,2018.657534,Anuraeopsis,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Ascomorpha,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Asplanchna,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Asplanchnopus,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Bosmina,Bosmina,0.215083378
8/29/2018,0.657534247,241,2018,2018.657534,Brachionus,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Camptocercus,Chydoridae,0
8/29/2018,0.657534247,241,2018,2018.657534,Calanoida,Calanoida,0.864505629
8/29/2018,0.657534247,241,2018,2018.657534,Ceriodaphnia,Ceriodaphnia,0.553521955
8/29/2018,0.657534247,241,2018,2018.657534,Chydorus,Chydoridae,0.66078641
8/29/2018,0.657534247,241,2018,2018.657534,Collotheca,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Conochilus (Individual),Rotifer,0.038367807
8/29/2018,0.657534247,241,2018,2018.657534,Coulrella,Rotifer,0
8/29/2018,0.657534247,241,2018,2018.657534,Cyclopoida,Cyclopoida,0.174674549
